match_id,match_date,stage,home_team,away_team,team,player,position,minute,second,period,x,y,end_x,end_y,end_z,body_part,technique,shot_type,outcome,statsbomb_xg,first_time,under_pressure
3869685,2022-12-18,Final,Argentina,France,France,Kylian Mbappé Lottin,Left Wing,70,9,2,102.5,27.9,120.0,38.8,4.5,Right Foot,Normal,Open Play,Off T,0.050644457,False,False
3869685,2022-12-18,Final,Argentina,France,Argentina,Enzo Fernandez,Center Defensive Midfield,71,31,2,98.9,32.2,117.8,40.4,1.7,Right Foot,Normal,Open Play,Saved,0.041589838,False,False
3869685,2022-12-18,Final,Argentina,France,France,Kylian Mbappé Lottin,Left Center Forward,79,24,2,108.0,40.0,120.0,37.3,0.3,Right Foot,Normal,Penalty,Goal,0.7835,False,False
3869685,2022-12-18,Final,Argentina,France,France,Kylian Mbappé Lottin,Left Center Forward,80,59,2,104.8,30.1,120.0,41.5,0.3,Right Foot,Volley,Open Play,Goal,0.1017027,True,False
3869685,2022-12-18,Final,Argentina,France,Argentina,Enzo Fernandez,Center Defensive Midfield,83,23,2,92.2,35.9,101.8,38.1,,Right Foot,Normal,Open Play,Blocked,0.030159522,False,False
3869685,2022-12-18,Final,Argentina,France,France,Kylian Mbappé Lottin,Left Center Forward,92,57,2,95.9,32.2,100.7,33.5,,Right Foot,Normal,Open Play,Blocked,0.0324491,False,False
3869685,2022-12-18,Final,Argentina,France,France,Adrien Rabiot,Left Defensive Midfield,93,45,2,108.9,28.5,118.0,36.6,0.2,Left Foot,Normal,Open Play,Saved,0.09333491,True,False
3869685,2022-12-18,Final,Argentina,France,Argentina,Lionel Andrés Messi Cuccittini,Right Wing,96,37,2,96.2,40.9,117.6,39.3,2.3,Left Foot,Normal,Open Play,Saved,0.0430315,False,False
3869685,2022-12-18,Final,Argentina,France,Argentina,Alexis Mac Allister,Left Center Midfield,92,5,3,98.2,23.8,120.0,28.0,0.3,Right Foot,Half Volley,Open Play,Off T,0.019259434,True,False
3869685,2022-12-18,Final,Argentina,France,France,Youssouf Fofana,Left Defensive Midfield,99,54,3,89.8,39.9,103.3,40.4,,Right Foot,Normal,Open Play,Blocked,0.023031652,False,False
3869685,2022-12-18,Final,Argentina,France,Argentina,Lautaro Javier Martínez,Center Forward,104,28,3,108.8,45.3,110.6,44.2,,Right Foot,Normal,Open Play,Blocked,0.23260574,False,False
3869685,2022-12-18,Final,Argentina,France,Argentina,Gonzalo Ariel Montiel,Right Back,104,30,3,96.3,49.4,112.7,41.0,,Right Foot,Half Volley,Open Play,Blocked,0.020604363,True,False
3869685,2022-12-18,Final,Argentina,France,Argentina,Lautaro Javier Martínez,Center Forward,105,41,3,105.1,33.5,120.0,34.9,0.6,Left Foot,Half Volley,Open Play,Off T,0.14029205,False,False
3869685,2022-12-18,Final,Argentina,France,Argentina,Lionel Andrés Messi Cuccittini,Right Wing,106,55,4,103.6,55.8,119.0,43.9,0.2,Left Foot,Half Volley,Open Play,Saved,0.024784861,True,False
3869685,2022-12-18,Final,Argentina,France,Argentina,Lautaro Javier Martínez,Center Forward,107,57,4,114.4,52.0,118.7,44.1,1.8,Right Foot,Normal,Open Play,Saved,0.10407211,False,False
3869685,2022-12-18,Final,Argentina,France,Argentina,Lionel Andrés Messi Cuccittini,Right Wing,107,58,4,116.6,43.0,120.0,40.9,0.3,Right Foot,Half Volley,Open Play,Goal,0.48840353,True,False
3869685,2022-12-18,Final,Argentina,France,France,Kylian Mbappé Lottin,Left Center Forward,115,38,4,101.4,26.6,104.5,29.1,,Right Foot,Normal,Open Play,Blocked,0.03075741,False,False
3869685,2022-12-18,Final,Argentina,France,France,Kylian Mbappé Lottin,Left Center Forward,117,5,4,108.0,40.0,120.0,36.7,1.1,Right Foot,Normal,Penalty,Goal,0.7835,False,False
3869685,2022-12-18,Final,Argentina,France,France,Randal Kolo Muani,Right Center Forward,122,44,4,103.7,45.1,109.7,44.1,0.5,Right Foot,Half Volley,Open Play,Saved,0.27751395,True,False
3869685,2022-12-18,Final,Argentina,France,Argentina,Lautaro Javier Martínez,Left Center Forward,122,59,4,110.8,41.6,120.0,46.5,1.5,Head,Normal,Open Play,Off T,0.10655013,False,False
3869685,2022-12-18,Final,Argentina,France,France,Kylian Mbappé Lottin,Left Center Forward,120,13,5,108.1,40.1,120.0,37.6,1.3,Right Foot,Normal,Penalty,Goal,0.7835,False,False
3869685,2022-12-18,Final,Argentina,France,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,121,2,5,108.1,40.1,120.0,38.3,0.2,Left Foot,Normal,Penalty,Goal,0.7835,False,False
3869685,2022-12-18,Final,Argentina,France,France,Kingsley Coman,Right Midfield,121,42,5,108.1,40.1,118.8,38.2,0.9,Right Foot,Normal,Penalty,Saved,0.7835,False,False
3869685,2022-12-18,Final,Argentina,France,Argentina,Paulo Bruno Exequiel Dybala,Left Center Midfield,122,27,5,108.1,40.1,120.0,40.4,0.2,Left Foot,Normal,Penalty,Goal,0.7835,False,False
3869685,2022-12-18,Final,Argentina,France,France,Aurélien Djani Tchouaméni,Right Defensive Midfield,123,29,5,108.1,40.1,120.0,35.6,0.2,Right Foot,Normal,Penalty,Off T,0.7835,False,False
3869685,2022-12-18,Final,Argentina,France,Argentina,Leandro Daniel Paredes,Center Defensive Midfield,124,16,5,108.1,40.1,120.0,37.6,0.2,Right Foot,Normal,Penalty,Goal,0.7835,False,False
3869685,2022-12-18,Final,Argentina,France,France,Randal Kolo Muani,Right Center Forward,125,9,5,108.1,40.1,120.0,39.3,1.6,Right Foot,Normal,Penalty,Goal,0.7835,False,False
3869685,2022-12-18,Final,Argentina,France,Argentina,Gonzalo Ariel Montiel,Right Wing Back,125,57,5,108.1,40.1,120.0,37.9,0.2,Right Foot,Normal,Penalty,Goal,0.7835,False,False
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Portugal,João Félix Sequeira,Left Wing,3,59,1,106.8,44.2,118.1,42.9,1.1,Head,Diving Header,Open Play,Saved,0.0989785,False,False
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Morocco,Youssef En-Nesyri,Center Forward,5,56,1,112.7,39.4,120.0,38.1,4.4,Head,Normal,Open Play,Off T,0.117904566,False,False
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Portugal,Raphaël Adelino José Guerreiro,Left Back,12,26,1,105.6,23.6,114.0,34.9,,Left Foot,Volley,Open Play,Blocked,0.019215545,True,False
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Morocco,Hakim Ziyech,Right Midfield,17,49,1,96.1,60.9,120.0,47.8,0.2,Left Foot,Normal,Open Play,Off T,0.008206696,False,False
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Morocco,Youssef En-Nesyri,Center Forward,25,21,1,106.7,39.8,120.0,48.7,2.2,Head,Normal,Open Play,Off T,0.043849364,False,False
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Portugal,João Félix Sequeira,Left Wing,30,9,1,100.9,27.7,104.5,29.9,,Right Foot,Half Volley,Open Play,Blocked,0.027014187,False,False
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Morocco,Selim Amallah,Left Center Midfield,34,2,1,108.7,31.3,120.0,37.0,6.4,Left Foot,Half Volley,Open Play,Off T,0.06053267,True,False
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Morocco,Sofiane Boufal,Left Midfield,34,56,1,97.0,27.8,117.3,38.6,0.5,Right Foot,Normal,Open Play,Saved,0.03503226,False,False
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Portugal,João Félix Sequeira,Left Wing,38,46,1,102.2,35.4,120.0,36.8,6.4,Right Foot,Half Volley,Open Play,Off T,0.060545366,True,False
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Morocco,Youssef En-Nesyri,Center Forward,41,36,1,112.6,39.7,120.0,42.7,2.3,Head,Normal,Open Play,Goal,0.20030825,False,True
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Portugal,Bruno Miguel Borges Fernandes,Right Wing,44,23,1,108.0,62.3,120.0,39.1,2.8,Right Foot,Half Volley,Open Play,Post,0.0067060287,True,False
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Morocco,Yahia Attiyat allah,Left Back,46,58,1,107.6,26.3,120.0,35.0,1.6,Left Foot,Normal,Open Play,Off T,0.082217455,True,False
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Morocco,Azzedine Ounahi,Right Center Midfield,55,0,2,93.4,44.2,120.0,48.3,6.1,Right Foot,Normal,Open Play,Off T,0.032880384,True,False
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Portugal,Gonçalo Matias Ramos,Center Attacking Midfield,57,28,2,108.7,40.0,120.0,46.8,1.6,Head,Normal,Open Play,Off T,0.10594022,False,False
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Portugal,João Félix Sequeira,Left Wing,60,14,2,109.7,29.4,110.4,29.7,,Head,Normal,Open Play,Blocked,0.026895314,False,True
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Portugal,Bruno Miguel Borges Fernandes,Right Wing,63,4,2,101.0,35.5,120.0,37.5,3.4,Right Foot,Normal,Open Play,Off T,0.057325892,False,True
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Portugal,Bernardo Mota Veiga de Carvalho e Silva,Left Defensive Midfield,70,44,2,109.8,35.9,114.5,55.7,,Right Foot,Normal,Open Play,Wayward,0.10927713,True,False
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Portugal,João Félix Sequeira,Center Attacking Midfield,81,59,2,102.0,57.1,117.4,40.8,2.3,Left Foot,Normal,Open Play,Saved,0.025960794,True,False
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Portugal,Cristiano Ronaldo dos Santos Aveiro,Center Forward,90,24,2,101.8,53.7,113.4,46.4,0.5,Right Foot,Normal,Open Play,Saved,0.05699573,True,True
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Morocco,Zakaria Aboukhlal,Center Forward,95,20,2,101.1,45.9,106.0,44.3,1.4,Right Foot,Lob,Open Play,Saved,0.39109123,False,False
3869486,2022-12-10,Quarter-finals,Morocco,Portugal,Portugal,Kléper Laveran Lima Ferreira,Right Center Back,96,40,2,114.1,44.5,120.0,45.2,1.4,Head,Normal,Open Play,Off T,0.14926605,False,True
3869552,2022-12-14,Semi-finals,France,Morocco,France,Kylian Mbappé Lottin,Left Wing,4,37,1,108.5,47.3,112.6,43.9,,Left Foot,Normal,Open Play,Blocked,0.09459595,False,True
3869552,2022-12-14,Semi-finals,France,Morocco,France,Theo Bernard François Hernández,Left Back,4,40,1,115.7,31.5,120.0,38.9,0.8,Left Foot,Half Volley,Open Play,Goal,0.0979349,True,False
3869552,2022-12-14,Semi-finals,France,Morocco,Morocco,Azzedine Ounahi,Left Defensive Midfield,9,38,1,95.5,26.2,117.2,41.5,0.8,Right Foot,Normal,Open Play,Saved,0.01924696,False,False
3869552,2022-12-14,Semi-finals,France,Morocco,Morocco,Hakim Ziyech,Right Wing,16,1,1,106.4,54.6,120.0,50.1,0.2,Right Foot,Normal,Open Play,Off T,0.06111174,False,False
3869552,2022-12-14,Semi-finals,France,Morocco,France,Olivier Giroud,Center Forward,16,32,1,105.4,26.8,120.0,36.2,1.7,Left Foot,Normal,Open Play,Post,0.09802507,False,False
3869552,2022-12-14,Semi-finals,France,Morocco,Morocco,Achraf Hakimi Mouh,Right Back,25,27,1,95.3,53.3,99.4,51.7,,Right Foot,Normal,Open Play,Blocked,0.020597277,False,False
3869552,2022-12-14,Semi-finals,France,Morocco,France,Aurélien Djani Tchouaméni,Right Defensive Midfield,32,23,1,96.0,32.9,110.2,38.0,,Right Foot,Normal,Open Play,Blocked,0.040336993,True,False
3869552,2022-12-14,Semi-finals,France,Morocco,France,Olivier Giroud,Center Forward,34,5,1,111.9,44.5,112.6,44.2,,Head,Normal,Open Play,Blocked,0.060999498,False,True
3869552,2022-12-14,Semi-finals,France,Morocco,France,Youssouf Fofana,Left Defensive Midfield,34,7,1,104.3,46.5,120.0,33.5,6.3,Left Foot,Half Volley,Open Play,Off T,0.061363008,True,False
3869552,2022-12-14,Semi-finals,France,Morocco,France,Kylian Mbappé Lottin,Left Wing,35,10,1,111.7,30.9,115.9,38.1,,Right Foot,Normal,Open Play,Blocked,0.15100354,False,False
3869552,2022-12-14,Semi-finals,France,Morocco,France,Olivier Giroud,Center Forward,35,14,1,105.8,42.5,120.0,35.0,1.6,Left Foot,Normal,Open Play,Off T,0.2635025,True,False
3869552,2022-12-14,Semi-finals,France,Morocco,France,Raphaël Varane,Right Center Back,39,33,1,113.7,47.9,120.0,44.9,0.8,Right Foot,Volley,Open Play,Off T,0.07554505,True,False
3869552,2022-12-14,Semi-finals,France,Morocco,Morocco,Jawad El Yamiq,Left Center Back,43,53,1,107.2,33.9,119.3,36.2,0.5,Right Foot,Overhead Kick,Open Play,Saved to Post,0.06408756,True,False
3869552,2022-12-14,Semi-finals,France,Morocco,Morocco,Sofiane Boufal,Left Wing,43,59,1,96.7,37.2,120.0,31.4,0.2,Right Foot,Half Volley,Open Play,Off T,0.035300843,True,False
3869552,2022-12-14,Semi-finals,France,Morocco,France,Jules Koundé,Right Back,46,56,2,94.0,50.6,109.3,43.2,,Right Foot,Half Volley,Open Play,Blocked,0.01766911,False,True
3869552,2022-12-14,Semi-finals,France,Morocco,Morocco,Yahia Attiyat allah,Left Back,52,40,2,109.8,35.1,110.4,53.5,,Right Foot,Half Volley,Open Play,Wayward,0.24936919,True,False
3869552,2022-12-14,Semi-finals,France,Morocco,Morocco,Sofyan Amrabat,Center Defensive Midfield,53,8,2,92.5,36.0,120.0,33.5,0.2,Right Foot,Normal,Open Play,Off T,0.020691318,False,False
3869552,2022-12-14,Semi-finals,France,Morocco,France,Marcus Thuram,Left Wing,70,57,2,114.5,45.5,120.0,46.9,1.8,Head,Normal,Open Play,Off T,0.115658596,False,True
3869552,2022-12-14,Semi-finals,France,Morocco,France,Youssouf Fofana,Left Center Midfield,73,31,2,111.6,27.3,120.0,35.0,2.1,Left Foot,Normal,Open Play,Off T,0.040043775,False,False
3869552,2022-12-14,Semi-finals,France,Morocco,France,Kylian Mbappé Lottin,Center Forward,78,48,2,107.2,29.8,107.9,30.3,,Right Foot,Normal,Open Play,Blocked,0.033641826,False,True
3869552,2022-12-14,Semi-finals,France,Morocco,France,Randal Kolo Muani,Right Wing,78,49,2,115.6,43.8,120.0,42.5,0.4,Right Foot,Normal,Open Play,Goal,0.8521293,True,False
3869552,2022-12-14,Semi-finals,France,Morocco,Morocco,Zakaria Aboukhlal,Left Center Forward,85,38,2,107.1,41.0,111.2,47.5,,Head,Normal,Open Play,Wayward,0.024939176,False,True
3869552,2022-12-14,Semi-finals,France,Morocco,Morocco,Abdessamad Ezzalzouli,Left Midfield,92,42,2,106.9,32.9,107.8,33.5,,Right Foot,Normal,Open Play,Blocked,0.05950738,False,False
3869552,2022-12-14,Semi-finals,France,Morocco,Morocco,Azzedine Ounahi,Left Defensive Midfield,92,46,2,103.0,48.2,104.0,47.9,,Right Foot,Normal,Open Play,Blocked,0.06379096,False,False
3869552,2022-12-14,Semi-finals,France,Morocco,Morocco,Azzedine Ounahi,Left Defensive Midfield,93,7,2,98.1,48.0,103.8,45.4,,Left Foot,Normal,Open Play,Blocked,0.03807111,False,False
3869552,2022-12-14,Semi-finals,France,Morocco,Morocco,Azzedine Ounahi,Left Defensive Midfield,93,35,2,108.6,44.6,110.7,44.0,,Right Foot,Half Volley,Open Play,Blocked,0.067406826,False,False
3869552,2022-12-14,Semi-finals,France,Morocco,Morocco,Abderrazak Hamdallah,Right Center Forward,93,35,2,115.9,37.4,118.7,38.6,,Other,Normal,Open Play,Blocked,0.50624365,False,False
3857295,2022-11-27,Group Stage,Japan,Costa Rica,Japan,Ritsu Doan,Right Midfield,2,18,1,91.7,53.8,120.0,15.2,,Left Foot,Half Volley,Open Play,Wayward,0.015573137,True,False
3857295,2022-11-27,Group Stage,Japan,Costa Rica,Costa Rica,Gerson Torres Barrantes,Right Wing,3,36,1,90.1,47.7,101.5,42.2,,Left Foot,Volley,Open Play,Wayward,0.01353695,True,False
3857295,2022-11-27,Group Stage,Japan,Costa Rica,Costa Rica,Francisco Javier Calvo Quesada,Left Center Back,34,14,1,91.0,26.8,105.3,35.9,,Left Foot,Half Volley,Open Play,Blocked,0.014244432,True,False
3857295,2022-11-27,Group Stage,Japan,Costa Rica,Costa Rica,Joel Nathaniel Campbell Samuels,Left Wing,34,18,1,101.0,29.1,120.0,46.3,4.9,Left Foot,Normal,Open Play,Off T,0.051288527,True,False
3857295,2022-11-27,Group Stage,Japan,Costa Rica,Japan,Wataru Endo,Right Defensive Midfield,37,45,1,100.1,51.7,103.1,50.4,,Left Foot,Normal,Open Play,Blocked,0.03132781,False,False
3857295,2022-11-27,Group Stage,Japan,Costa Rica,Japan,Hidemasa Morita,Left Defensive Midfield,45,25,2,101.4,30.9,118.2,38.0,1.8,Right Foot,Normal,Open Play,Saved,0.09737273,False,False
3857295,2022-11-27,Group Stage,Japan,Costa Rica,Japan,Takuma Asano,Center Forward,45,28,2,104.1,50.2,109.5,46.0,,Right Foot,Volley,Open Play,Blocked,0.051375452,True,False
3857295,2022-11-27,Group Stage,Japan,Costa Rica,Japan,Wataru Endo,Right Defensive Midfield,47,9,2,95.2,41.1,107.1,40.9,,Right Foot,Normal,Open Play,Blocked,0.042255066,False,True
3857295,2022-11-27,Group Stage,Japan,Costa Rica,Japan,Takuma Asano,Center Forward,47,13,2,107.6,37.5,119.0,37.2,1.0,Head,Normal,Open Play,Saved,0.08747226,False,False
3857295,2022-11-27,Group Stage,Japan,Costa Rica,Japan,Ko Itakura,Right Center Back,49,26,2,105.0,40.0,107.3,39.7,,Left Foot,Normal,Open Play,Blocked,0.07774679,False,False
3857295,2022-11-27,Group Stage,Japan,Costa Rica,Japan,Wataru Endo,Right Defensive Midfield,49,29,2,103.1,34.1,104.6,34.7,,Right Foot,Normal,Open Play,Blocked,0.04122181,False,False
3857295,2022-11-27,Group Stage,Japan,Costa Rica,Japan,Yuki Soma,Left Wing Back,56,21,2,105.4,22.1,120.0,62.1,,Right Foot,Normal,Open Play,Wayward,0.022210024,False,False
3857295,2022-11-27,Group Stage,Japan,Costa Rica,Japan,Yuki Soma,Right Wing Back,62,40,2,98.1,35.7,120.0,38.6,4.6,Right Foot,Normal,Free Kick,Off T,0.08557594,False,False
3857295,2022-11-27,Group Stage,Japan,Costa Rica,Japan,Daichi Kamada,Left Wing,71,22,2,101.2,43.2,109.6,42.4,,Right Foot,Normal,Free Kick,Blocked,0.10029054,False,False
3857295,2022-11-27,Group Stage,Japan,Costa Rica,Japan,Yuki Soma,Right Wing Back,71,24,2,95.7,44.3,107.0,40.7,,Right Foot,Half Volley,Open Play,Blocked,0.027111016,False,False
3857295,2022-11-27,Group Stage,Japan,Costa Rica,Costa Rica,Keysher Fuller Spence,Right Wing Back,80,8,2,102.6,47.5,120.0,36.9,2.0,Left Foot,Normal,Open Play,Goal,0.120298475,False,False
3857295,2022-11-27,Group Stage,Japan,Costa Rica,Japan,Daichi Kamada,Left Wing,87,48,2,108.0,37.6,117.8,37.7,0.1,Right Foot,Normal,Open Play,Saved,0.09400092,True,False
3857281,2022-11-27,Group Stage,Croatia,Canada,Canada,Alphonso Davies,Left Midfield,1,8,1,109.6,36.4,120.0,40.4,0.8,Head,Normal,Open Play,Goal,0.08130363,False,True
3857281,2022-11-27,Group Stage,Croatia,Canada,Croatia,Marko Livaja,Center Forward,21,32,1,109.5,36.8,115.2,38.4,0.0,Right Foot,Normal,Open Play,Saved,0.4341785,True,False
3857281,2022-11-27,Group Stage,Croatia,Canada,Croatia,Marko Livaja,Center Forward,34,52,1,109.9,50.0,117.2,43.7,0.5,Right Foot,Normal,Open Play,Saved,0.24546398,False,False
3857281,2022-11-27,Group Stage,Croatia,Canada,Croatia,Andrej Kramarić,Right Wing,35,53,1,114.1,29.4,120.0,43.4,0.2,Left Foot,Normal,Open Play,Goal,0.14639324,True,False
3857281,2022-11-27,Group Stage,Croatia,Canada,Croatia,Marko Livaja,Center Forward,43,32,1,101.0,39.1,120.0,36.9,0.2,Right Foot,Normal,Open Play,Goal,0.13916126,False,False
3857281,2022-11-27,Group Stage,Croatia,Canada,Croatia,Andrej Kramarić,Right Wing,46,25,1,98.7,33.1,120.0,36.9,4.5,Left Foot,Normal,Open Play,Off T,0.059277993,False,False
3857281,2022-11-27,Group Stage,Croatia,Canada,Canada,Jonathan Osorio,Right Center Midfield,48,25,2,98.3,50.1,120.0,35.1,1.6,Right Foot,Normal,Open Play,Off T,0.03829635,False,False
3857281,2022-11-27,Group Stage,Croatia,Canada,Croatia,Andrej Kramarić,Right Wing,53,44,2,108.2,42.1,118.7,39.5,0.8,Right Foot,Normal,Open Play,Saved,0.24875651,True,False
3857281,2022-11-27,Group Stage,Croatia,Canada,Canada,Jonathan David,Right Center Forward,55,17,2,96.4,39.9,118.9,39.2,2.3,Right Foot,Normal,Open Play,Saved,0.052886155,True,False
3857281,2022-11-27,Group Stage,Croatia,Canada,Canada,Tajon Buchanan,Right Wing Back,57,26,2,99.8,52.9,102.1,51.6,,Right Foot,Normal,Open Play,Blocked,0.023891453,False,False
3857281,2022-11-27,Group Stage,Croatia,Canada,Canada,Alphonso Davies,Right Center Forward,62,33,2,101.1,59.8,108.0,53.6,,Left Foot,Normal,Free Kick,Blocked,0.011981465,False,False
3857281,2022-11-27,Group Stage,Croatia,Canada,Croatia,Andrej Kramarić,Right Wing,69,36,2,106.8,47.1,120.0,36.6,0.2,Left Foot,Normal,Open Play,Goal,0.10933437,False,True
3857281,2022-11-27,Group Stage,Croatia,Canada,Croatia,Andrej Kramarić,Right Wing,71,5,2,115.1,46.8,117.6,22.5,,Left Foot,Half Volley,Open Play,Wayward,0.1355834,True,False
3857281,2022-11-27,Group Stage,Croatia,Canada,Canada,David Junior Hoilett,Center Attacking Midfield,76,16,2,92.2,33.0,120.0,29.9,0.0,Right Foot,Normal,Open Play,Off T,0.019849088,False,False
3857281,2022-11-27,Group Stage,Croatia,Canada,Croatia,Ivan Perišić,Left Wing,77,50,2,115.3,26.9,119.2,35.8,0.0,Left Foot,Normal,Open Play,Saved,0.031612467,False,False
3857281,2022-11-27,Group Stage,Croatia,Canada,Croatia,Marcelo Brozović,Center Defensive Midfield,77,53,2,110.3,42.6,116.9,39.4,1.0,Left Foot,Normal,Open Play,Saved,0.30414897,True,False
3857281,2022-11-27,Group Stage,Croatia,Canada,Croatia,Ivan Perišić,Left Wing,81,53,2,96.0,26.3,120.0,49.6,0.8,Left Foot,Normal,Open Play,Off T,0.02367336,False,False
3857281,2022-11-27,Group Stage,Croatia,Canada,Croatia,Mislav Oršić,Left Wing,89,22,2,98.2,35.1,118.1,39.7,0.0,Right Foot,Normal,Open Play,Saved,0.045590583,True,False
3857281,2022-11-27,Group Stage,Croatia,Canada,Canada,David Junior Hoilett,Center Attacking Midfield,92,4,2,98.1,33.5,113.7,35.5,,Right Foot,Half Volley,Open Play,Blocked,0.03737635,True,False
3857281,2022-11-27,Group Stage,Croatia,Canada,Canada,David Junior Hoilett,Center Attacking Midfield,92,14,2,99.5,26.7,120.0,34.8,0.8,Right Foot,Volley,Open Play,Off T,0.02121069,False,False
3857281,2022-11-27,Group Stage,Croatia,Canada,Croatia,Lovro Majer,Right Center Midfield,93,26,2,109.2,45.4,120.0,41.6,1.9,Left Foot,Normal,Open Play,Goal,0.68703645,True,False
3857287,2022-11-24,Group Stage,Uruguay,South Korea,Uruguay,Matías Vecino Falero,Left Center Midfield,12,38,1,109.5,28.6,117.3,36.7,0.5,Head,Normal,Open Play,Saved,0.052239094,False,False
3857287,2022-11-24,Group Stage,Uruguay,South Korea,Uruguay,Federico Santiago Valverde Dipetta,Right Center Midfield,18,45,1,103.9,35.4,120.0,43.8,3.9,Left Foot,Half Volley,Open Play,Off T,0.05187739,False,True
3857287,2022-11-24,Group Stage,Uruguay,South Korea,South Korea,Ui-Jo Hwang,Center Forward,33,36,1,108.9,42.7,120.0,38.2,4.2,Right Foot,Normal,Open Play,Off T,0.323128,True,False
3857287,2022-11-24,Group Stage,Uruguay,South Korea,South Korea,In-Beom Hwang,Right Defensive Midfield,38,40,1,89.7,57.6,120.0,36.5,4.3,Right Foot,Normal,Open Play,Off T,0.007071261,False,False
3857287,2022-11-24,Group Stage,Uruguay,South Korea,Uruguay,Diego Roberto Godín Leal,Right Center Back,42,50,1,110.0,40.4,120.0,36.0,1.0,Head,Normal,Open Play,Post,0.054689027,False,True
3857287,2022-11-24,Group Stage,Uruguay,South Korea,Uruguay,José María Giménez de Vargas,Left Center Back,45,10,1,103.5,35.9,120.0,50.1,1.3,Head,Normal,Open Play,Off T,0.046385217,False,False
3857287,2022-11-24,Group Stage,Uruguay,South Korea,South Korea,Min Jae Kim,Right Center Back,52,7,2,111.5,46.1,116.9,38.6,,Other,Normal,Open Play,Wayward,0.046898182,False,False
3857287,2022-11-24,Group Stage,Uruguay,South Korea,Uruguay,Rodrigo Bentancur Colmán,Center Defensive Midfield,54,21,2,101.3,38.3,103.9,38.5,,Right Foot,Normal,Open Play,Blocked,0.052523207,False,False
3857287,2022-11-24,Group Stage,Uruguay,South Korea,Uruguay,Federico Santiago Valverde Dipetta,Right Defensive Midfield,68,9,2,90.5,27.4,109.0,78.9,,Right Foot,Half Volley,Open Play,Wayward,0.014167523,True,False
3857287,2022-11-24,Group Stage,Uruguay,South Korea,Uruguay,Edinson Roberto Cavani Gómez,Right Center Forward,68,37,2,106.6,47.5,107.6,47.0,,Right Foot,Normal,Open Play,Blocked,0.03804607,False,False
3857287,2022-11-24,Group Stage,Uruguay,South Korea,South Korea,Kang-In Lee,Right Wing,74,42,2,94.5,54.2,95.6,53.5,,Left Foot,Normal,Open Play,Blocked,0.023162797,False,False
3857287,2022-11-24,Group Stage,Uruguay,South Korea,South Korea,Gue-Sung Cho,Center Forward,76,51,2,93.4,42.0,120.0,46.6,0.8,Left Foot,Half Volley,Open Play,Off T,0.036145955,False,False
3857287,2022-11-24,Group Stage,Uruguay,South Korea,Uruguay,Darwin Gabriel Núñez Ribeiro,Left Center Forward,80,43,2,100.6,28.3,120.0,46.3,0.9,Right Foot,Normal,Open Play,Off T,0.028178101,False,False
3857287,2022-11-24,Group Stage,Uruguay,South Korea,Uruguay,Edinson Roberto Cavani Gómez,Right Center Forward,86,56,2,110.5,39.7,120.0,33.7,2.1,Head,Normal,Open Play,Off T,0.06689449,False,False
3857287,2022-11-24,Group Stage,Uruguay,South Korea,Uruguay,Federico Santiago Valverde Dipetta,Right Defensive Midfield,88,58,2,95.7,22.6,119.9,36.1,2.7,Right Foot,Normal,Open Play,Post,0.012294213,False,False
3857287,2022-11-24,Group Stage,Uruguay,South Korea,South Korea,Heung-Min Son,Left Wing,89,54,2,93.8,36.6,120.0,46.1,1.0,Left Foot,Normal,Open Play,Off T,0.0335565,False,False
3857287,2022-11-24,Group Stage,Uruguay,South Korea,South Korea,In-Beom Hwang,Center Attacking Midfield,93,6,2,94.9,26.7,120.0,31.4,4.5,Left Foot,Normal,Open Play,Off T,0.023029828,False,False
3857299,2022-11-28,Group Stage,South Korea,Ghana,South Korea,Gue-Sung Cho,Center Forward,3,49,1,111.9,44.7,112.7,44.4,,Left Foot,Normal,Open Play,Blocked,0.09163986,True,True
3857299,2022-11-28,Group Stage,South Korea,Ghana,South Korea,Woo-Yeong Jeong,Center Attacking Midfield,7,14,1,96.7,49.1,99.5,48.4,,Right Foot,Normal,Open Play,Blocked,0.03008143,False,False
